uri	prefLabels	prefUnknown	altLabels	altLanguages	altUnknown	notations
http://bartoc.org/en/node/1647	1	0	0	0	0	0
http://bartoc.org/en/node/1648	1	0	2	2	1	0
http://bartoc.org/en/node/1649	1	1	2	2	1	0
http://bartoc.org/en/node/1650	1	0	0	0	0	0
http://bartoc.org/en/node/1651	1	0	0	0	0	0
http://bartoc.org/en/node/1653	1	0	0	0	0	0
http://bartoc.org/en/node/1654	1	0	0	0	0	0
http://bartoc.org/en/node/1655	1	0	0	0	0	0
http://bartoc.org/en/node/1656	1	0	0	0	0	0
http://bartoc.org/en/node/1657	1	1	3	2	1	1
http://bartoc.org/en/node/1658	1	1	2	2	0	1
http://bartoc.org/en/node/1659	1	0	0	0	0	0
http://bartoc.org/en/node/1660	1	0	0	0	0	0
http://bartoc.org/en/node/1661	1	1	0	0	0	0
http://bartoc.org/en/node/1662	1	0	0	0	0	0
http://bartoc.org/en/node/1663	1	0	0	0	0	0
http://bartoc.org/en/node/1664	1	0	0	0	0	0
http://bartoc.org/en/node/1665	1	0	0	0	0	0
http://bartoc.org/en/node/1666	1	0	0	0	0	0
http://bartoc.org/en/node/1667	1	1	2	1	2	0
http://bartoc.org/en/node/1668	1	0	0	0	0	0
http://bartoc.org/en/node/1669	1	0	0	0	0	0
http://bartoc.org/en/node/1670	1	0	0	0	0	0
http://bartoc.org/en/node/1671	1	0	0	0	0	0
http://bartoc.org/en/node/1672	1	0	0	0	0	0
http://bartoc.org/en/node/1673	1	1	2	1	2	0
http://bartoc.org/en/node/1674	1	0	0	0	0	0
http://bartoc.org/en/node/1675	1	0	0	0	0	0
http://bartoc.org/en/node/1676	1	0	0	0	0	0
http://bartoc.org/en/node/1677	1	0	2	1	0	0
http://bartoc.org/en/node/1678	1	0	0	0	0	0
http://bartoc.org/en/node/1679	2	1	0	0	0	1
http://bartoc.org/en/node/1680	1	0	0	0	0	0
http://bartoc.org/en/node/1681	2	1	0	0	0	1
http://bartoc.org/en/node/1682	1	0	0	0	0	0
http://bartoc.org/en/node/1683	1	0	0	0	0	0
http://bartoc.org/en/node/1684	1	1	2	2	1	1
http://bartoc.org/en/node/1685	1	0	0	0	0	0
http://bartoc.org/en/node/1686	1	0	2	1	0	0
http://bartoc.org/en/node/1688	2	1	0	0	0	1
http://bartoc.org/en/node/1689	1	0	2	2	1	0
http://bartoc.org/en/node/1690	1	0	0	0	0	0
http://bartoc.org/en/node/1691	2	1	0	0	0	1
http://bartoc.org/en/node/1692	1	1	2	2	1	0
http://bartoc.org/en/node/1693	2	1	0	0	0	1
http://bartoc.org/en/node/1694	1	1	2	1	2	0
http://bartoc.org/en/node/1695	1	0	0	0	0	0
http://bartoc.org/en/node/1696	1	1	0	0	0	0
http://bartoc.org/en/node/1697	1	0	2	2	0	0
http://bartoc.org/en/node/1698	1	0	0	0	0	0
http://bartoc.org/en/node/1699	1	1	2	1	2	0
http://bartoc.org/en/node/1700	1	1	2	1	2	0
http://bartoc.org/en/node/1701	1	1	2	1	2	0
http://bartoc.org/en/node/1702	1	0	2	1	0	0
http://bartoc.org/en/node/1703	1	1	0	0	0	0
http://bartoc.org/en/node/1704	1	0	0	0	0	0
http://bartoc.org/en/node/1705	1	0	0	0	0	0
http://bartoc.org/en/node/1706	1	1	0	0	0	0
http://bartoc.org/en/node/1707	1	0	0	0	0	0
http://bartoc.org/en/node/1708	1	0	0	0	0	0
http://bartoc.org/en/node/1709	1	0	2	1	0	0
http://bartoc.org/en/node/1710	1	0	2	1	0	0
http://bartoc.org/en/node/1711	1	0	0	0	0	0
http://bartoc.org/en/node/1712	1	0	3	1	0	0
http://bartoc.org/en/node/1743	1	0	0	0	0	0
http://bartoc.org/en/node/1748	1	0	0	0	0	0
http://bartoc.org/en/node/1750	1	0	0	0	0	0
http://bartoc.org/en/node/1751	2	1	0	0	0	1
http://bartoc.org/en/node/1754	1	1	0	0	0	0
http://bartoc.org/en/node/1755	1	0	0	0	0	0
http://bartoc.org/en/node/1756	2	1	0	0	0	1
http://bartoc.org/en/node/1757	1	0	2	2	1	0
http://bartoc.org/en/node/1758	1	0	0	0	0	0
http://bartoc.org/en/node/1759	1	0	0	0	0	0
http://bartoc.org/en/node/1760	1	0	2	1	0	0
http://bartoc.org/en/node/1761	1	0	4	3	1	0
http://bartoc.org/en/node/1763	1	0	0	0	0	0
http://bartoc.org/en/node/1764	1	0	2	2	0	0
http://bartoc.org/en/node/1765	1	0	2	2	1	0
http://bartoc.org/en/node/1766	1	0	2	1	0	0
http://bartoc.org/en/node/1767	1	0	2	1	0	0
http://bartoc.org/en/node/1768	1	0	0	0	0	0
http://bartoc.org/en/node/1769	1	0	0	0	0	0
http://bartoc.org/en/node/1770	1	0	0	0	0	0
http://bartoc.org/en/node/1771	1	0	0	0	0	0
http://bartoc.org/en/node/1772	1	0	0	0	0	0
http://bartoc.org/en/node/1773	1	0	0	0	0	0
http://bartoc.org/en/node/1774	1	0	0	0	0	0
http://bartoc.org/en/node/1775	1	0	0	0	0	0
http://bartoc.org/en/node/1776	2	1	0	0	0	1
http://bartoc.org/en/node/1777	1	0	0	0	0	0
http://bartoc.org/en/node/1778	1	0	0	0	0	1
http://bartoc.org/en/node/1779	2	1	0	0	0	1
http://bartoc.org/en/node/1780	1	0	0	0	0	0
http://bartoc.org/en/node/1781	1	0	0	0	0	0
http://bartoc.org/en/node/1782	1	0	0	0	0	0
http://bartoc.org/en/node/1783	1	0	0	0	0	0
http://bartoc.org/en/node/1784	1	0	0	0	0	0
http://bartoc.org/en/node/1786	1	0	0	0	0	0
http://bartoc.org/en/node/1787	1	0	0	0	0	1
http://bartoc.org/en/node/1788	1	0	0	0	0	1
http://bartoc.org/en/node/1789	1	0	2	2	1	0
http://bartoc.org/en/node/1790	1	0	0	0	0	0
http://bartoc.org/en/node/1791	2	1	0	0	0	1
http://bartoc.org/en/node/1792	2	1	0	0	0	1
http://bartoc.org/en/node/1793	1	1	2	2	1	0
http://bartoc.org/en/node/1794	1	1	0	0	0	0
http://bartoc.org/en/node/1795	1	1	0	0	0	0
http://bartoc.org/en/node/1796	2	1	0	0	0	1
http://bartoc.org/en/node/1797	2	1	0	0	0	1
http://bartoc.org/en/node/1799	1	0	0	0	0	0
http://bartoc.org/en/node/1800	1	0	0	0	0	0
http://bartoc.org/en/node/1801	1	0	0	0	0	0
http://bartoc.org/en/node/1802	1	0	0	0	0	0
http://bartoc.org/en/node/1803	1	0	0	0	0	0
http://bartoc.org/en/node/1804	1	0	0	0	0	0
http://bartoc.org/en/node/1805	1	0	0	0	0	0
http://bartoc.org/en/node/1806	1	0	0	0	0	0
http://bartoc.org/en/node/1808	1	0	0	0	0	0
http://bartoc.org/en/node/1809	1	0	0	0	0	0
http://bartoc.org/en/node/1810	1	0	0	0	0	0
http://bartoc.org/en/node/1811	1	0	0	0	0	0
http://bartoc.org/en/node/1812	1	0	0	0	0	0
http://bartoc.org/en/node/1813	1	0	0	0	0	0
http://bartoc.org/en/node/1814	1	0	0	0	0	0
http://bartoc.org/en/node/1815	1	0	0	0	0	0
http://bartoc.org/en/node/1816	1	0	0	0	0	0
http://bartoc.org/en/node/1817	1	0	3	2	2	0
http://bartoc.org/en/node/1819	1	0	0	0	0	0
http://bartoc.org/en/node/1820	1	0	0	0	0	0
http://bartoc.org/en/node/1821	1	0	0	0	0	0
http://bartoc.org/en/node/1822	1	0	0	0	0	0
http://bartoc.org/en/node/1824	1	0	0	0	0	0
http://bartoc.org/en/node/1825	1	0	0	0	0	0
http://bartoc.org/en/node/1826	1	0	0	0	0	0
http://bartoc.org/en/node/1827	1	0	0	0	0	0
http://bartoc.org/en/node/1828	1	0	0	0	0	0
http://bartoc.org/en/node/1829	1	0	0	0	0	0
http://bartoc.org/en/node/1830	1	0	2	1	0	0
http://bartoc.org/en/node/1831	1	0	0	0	0	0
http://bartoc.org/en/node/1832	1	0	0	0	0	0
http://bartoc.org/en/node/1833	1	0	0	0	0	0
http://bartoc.org/en/node/1834	1	0	0	0	0	0
http://bartoc.org/en/node/1835	1	0	0	0	0	0
http://bartoc.org/en/node/1836	1	0	0	0	0	0
http://bartoc.org/en/node/1837	1	0	0	0	0	0
http://bartoc.org/en/node/1838	1	0	0	0	0	0
http://bartoc.org/en/node/1839	1	0	0	0	0	0
http://bartoc.org/en/node/1840	1	0	0	0	0	0
http://bartoc.org/en/node/1841	1	0	0	0	0	0
http://bartoc.org/en/node/1842	1	0	0	0	0	0
http://bartoc.org/en/node/1843	1	0	0	0	0	0
http://bartoc.org/en/node/1844	1	0	0	0	0	0
http://bartoc.org/en/node/1845	1	0	0	0	0	0
http://bartoc.org/en/node/1846	1	0	0	0	0	0
http://bartoc.org/en/node/1847	1	0	0	0	0	0
http://bartoc.org/en/node/1848	1	0	0	0	0	0
http://bartoc.org/en/node/1849	1	0	0	0	0	0
http://bartoc.org/en/node/1850	1	0	0	0	0	0
http://bartoc.org/en/node/1851	1	1	2	1	2	0
http://bartoc.org/en/node/1852	1	1	2	2	1	0
http://bartoc.org/en/node/1853	1	0	0	0	0	0
http://bartoc.org/en/node/1854	1	0	0	0	0	0
http://bartoc.org/en/node/1855	1	0	0	0	0	0
http://bartoc.org/en/node/1856	1	0	0	0	0	0
http://bartoc.org/en/node/1857	1	1	0	0	0	0
http://bartoc.org/en/node/1858	1	0	0	0	0	0
http://bartoc.org/en/node/1859	1	0	2	2	0	0
http://bartoc.org/en/node/1860	1	0	0	0	0	0
http://bartoc.org/en/node/1861	1	0	0	0	0	0
http://bartoc.org/en/node/1862	1	0	0	0	0	0
http://bartoc.org/en/node/1863	1	0	0	0	0	0
http://bartoc.org/en/node/1864	1	0	0	0	0	0
http://bartoc.org/en/node/1865	1	0	0	0	0	0
http://bartoc.org/en/node/1866	1	0	0	0	0	0
http://bartoc.org/en/node/1867	1	0	0	0	0	0
http://bartoc.org/en/node/1868	1	0	0	0	0	0
http://bartoc.org/en/node/1869	1	1	2	2	1	0
http://bartoc.org/en/node/1870	1	0	0	0	0	0
http://bartoc.org/en/node/1871	1	0	0	0	0	0
http://bartoc.org/en/node/1872	1	0	4	2	3	0
http://bartoc.org/en/node/1873	1	0	0	0	0	0
http://bartoc.org/en/node/1874	1	0	2	1	0	0
http://bartoc.org/en/node/1875	1	0	0	0	0	0
http://bartoc.org/en/node/1876	1	0	0	0	0	0
http://bartoc.org/en/node/1877	1	0	0	0	0	0
http://bartoc.org/en/node/1878	1	0	0	0	0	0
http://bartoc.org/en/node/1879	1	0	0	0	0	0
http://bartoc.org/en/node/1880	2	1	0	0	0	1
http://bartoc.org/en/node/1881	1	1	2	1	2	0
http://bartoc.org/en/node/1882	1	0	0	0	0	0
http://bartoc.org/en/node/1883	2	1	0	0	0	1
http://bartoc.org/en/node/1884	1	0	2	1	0	0
http://bartoc.org/en/node/1885	1	1	2	1	2	0
http://bartoc.org/en/node/1886	1	1	2	1	2	0
http://bartoc.org/en/node/1888	1	0	0	0	0	0
http://bartoc.org/en/node/1889	1	1	2	2	1	0
http://bartoc.org/en/node/1890	1	1	2	2	1	0
http://bartoc.org/en/node/1891	1	0	2	2	1	0
http://bartoc.org/en/node/1892	1	0	2	2	0	0
http://bartoc.org/en/node/1893	1	0	0	0	0	0
http://bartoc.org/en/node/1894	1	0	0	0	0	1
http://bartoc.org/en/node/1895	2	1	0	0	0	1
http://bartoc.org/en/node/1897	0	0	0	0	0	1
http://bartoc.org/en/node/1898	1	0	0	0	0	0
http://bartoc.org/en/node/1899	1	0	2	2	1	0
http://bartoc.org/en/node/1902	1	0	2	2	0	0
http://bartoc.org/en/node/1903	1	0	2	1	0	0
http://bartoc.org/en/node/1905	1	0	0	0	0	0
http://bartoc.org/en/node/1906	1	0	0	0	0	0
http://bartoc.org/en/node/1907	1	0	0	0	0	0
http://bartoc.org/en/node/1908	1	0	0	0	0	0
http://bartoc.org/en/node/1909	1	0	0	0	0	1
http://bartoc.org/en/node/1910	1	0	0	0	0	0
http://bartoc.org/en/node/1911	1	1	0	0	0	0
http://bartoc.org/en/node/1912	1	0	0	0	0	0
http://bartoc.org/en/node/1913	1	0	0	0	0	0
http://bartoc.org/en/node/1914	1	0	2	1	0	0
http://bartoc.org/en/node/1915	1	1	2	1	2	0
http://bartoc.org/en/node/1916	1	0	2	2	0	0
http://bartoc.org/en/node/1936	1	1	0	0	0	0
http://bartoc.org/en/node/1937	2	1	0	0	0	1
http://bartoc.org/en/node/1939	2	1	0	0	0	1
http://bartoc.org/en/node/1940	1	1	0	0	0	0
http://bartoc.org/en/node/1941	1	1	2	2	1	0
http://bartoc.org/en/node/1944	1	0	0	0	0	0
http://bartoc.org/en/node/1945	1	0	0	0	0	0
http://bartoc.org/en/node/1946	1	0	0	0	0	0
http://bartoc.org/en/node/1947	1	0	0	0	0	0
http://bartoc.org/en/node/1949	1	0	0	0	0	0
http://bartoc.org/en/node/1950	1	0	0	0	0	0
http://bartoc.org/en/node/1951	2	1	0	0	0	1
http://bartoc.org/en/node/1952	1	0	0	0	0	0
http://bartoc.org/en/node/1953	1	0	0	0	0	0
http://bartoc.org/en/node/1954	1	0	0	0	0	0
http://bartoc.org/en/node/1955	1	0	0	0	0	0
http://bartoc.org/en/node/1956	1	0	0	0	0	0
http://bartoc.org/en/node/1957	1	0	0	0	0	0
http://bartoc.org/en/node/1958	1	0	0	0	0	0
http://bartoc.org/en/node/1959	1	0	0	0	0	0
http://bartoc.org/en/node/1960	1	0	2	1	0	0
http://bartoc.org/en/node/1961	1	0	2	1	0	0
http://bartoc.org/en/node/1962	1	0	0	0	0	0
http://bartoc.org/en/node/1963	1	1	2	1	2	0
http://bartoc.org/en/node/1964	2	1	0	0	0	1
http://bartoc.org/en/node/1965	2	1	0	0	0	1
http://bartoc.org/en/node/1966	1	0	0	0	0	0
http://bartoc.org/en/node/1967	1	0	0	0	0	0
http://bartoc.org/en/node/1968	1	0	2	1	0	0
http://bartoc.org/en/node/1969	1	0	0	0	0	0
http://bartoc.org/en/node/1970	1	0	0	0	0	0
http://bartoc.org/en/node/1971	1	0	0	0	0	0
http://bartoc.org/en/node/1972	1	0	0	0	0	0
http://bartoc.org/en/node/1973	1	0	0	0	0	0
http://bartoc.org/en/node/1974	1	0	0	0	0	0
http://bartoc.org/en/node/1975	1	0	0	0	0	0
http://bartoc.org/en/node/1976	1	0	0	0	0	0
http://bartoc.org/en/node/1977	1	0	0	0	0	0
http://bartoc.org/en/node/1978	1	1	2	2	1	0
http://bartoc.org/en/node/1979	1	0	0	0	0	0
http://bartoc.org/en/node/1980	1	0	0	0	0	0
http://bartoc.org/en/node/1981	1	0	0	0	0	0
http://bartoc.org/en/node/1982	1	0	0	0	0	0
http://bartoc.org/en/node/1983	1	0	0	0	0	0
http://bartoc.org/en/node/1984	1	0	0	0	0	0
http://bartoc.org/en/node/1985	1	0	0	0	0	0
http://bartoc.org/en/node/1986	1	0	0	0	0	0
http://bartoc.org/en/node/1987	1	0	0	0	0	0
http://bartoc.org/en/node/1988	1	0	0	0	0	0
http://bartoc.org/en/node/1989	1	0	0	0	0	0
http://bartoc.org/en/node/1990	1	1	2	2	1	0
http://bartoc.org/en/node/1991	1	1	2	2	1	0
http://bartoc.org/en/node/1992	1	0	0	0	0	0
http://bartoc.org/en/node/1993	1	0	0	0	0	0
http://bartoc.org/en/node/1994	1	0	0	0	0	0
http://bartoc.org/en/node/1995	1	0	0	0	0	0
http://bartoc.org/en/node/1996	1	0	0	0	0	0
http://bartoc.org/en/node/1997	1	0	0	0	0	0
http://bartoc.org/en/node/1998	1	0	0	0	0	0
http://bartoc.org/en/node/1999	1	0	0	0	0	0
http://bartoc.org/en/node/2000	1	0	0	0	0	0
http://bartoc.org/en/node/2001	1	0	0	0	0	0
http://bartoc.org/en/node/2002	1	0	4	3	1	0
http://bartoc.org/en/node/2003	1	1	2	1	2	0
http://bartoc.org/en/node/2004	1	1	2	1	2	0
http://bartoc.org/en/node/2005	1	1	2	2	0	1
http://bartoc.org/en/node/2006	1	1	0	0	0	0
http://bartoc.org/en/node/2007	2	0	0	0	0	1
http://bartoc.org/en/node/2008	1	0	2	1	0	0
http://bartoc.org/en/node/2009	1	0	0	0	0	0
http://bartoc.org/en/node/2010	2	1	0	0	0	1
http://bartoc.org/en/node/2011	1	0	0	0	0	0
http://bartoc.org/en/node/2012	1	0	0	0	0	0
http://bartoc.org/en/node/2013	1	0	0	0	0	0
http://bartoc.org/en/node/2014	1	0	0	0	0	0
http://bartoc.org/en/node/2015	1	0	2	1	0	0
http://bartoc.org/en/node/2016	1	1	3	2	2	0
http://bartoc.org/en/node/2017	1	0	0	0	0	0
http://bartoc.org/en/node/2018	1	1	2	1	2	0
http://bartoc.org/en/node/2019	1	0	2	1	0	0
http://bartoc.org/en/node/2020	1	0	3	1	0	0
http://bartoc.org/en/node/2021	1	0	0	0	0	1
http://bartoc.org/en/node/2022	1	1	2	1	2	0
http://bartoc.org/en/node/2023	1	0	2	1	0	0
http://bartoc.org/en/node/2024	1	0	0	0	0	0
http://bartoc.org/en/node/2025	1	1	2	2	1	0
http://bartoc.org/en/node/2026	1	0	0	0	0	0
http://bartoc.org/en/node/2027	1	0	0	0	0	0
http://bartoc.org/en/node/2028	1	0	0	0	0	0
http://bartoc.org/en/node/2029	1	0	0	0	0	0
http://bartoc.org/en/node/2030	2	1	0	0	0	1
http://bartoc.org/en/node/2031	1	0	0	0	0	0
http://bartoc.org/en/node/2032	1	1	3	2	2	0
http://bartoc.org/en/node/2033	1	0	0	0	0	0
